Match ID,Event ID,Demo ID
2316410,3178,33788
2302983,2135,21565
2298186,1693,18813
2303143,2254,21689
2301670,2191,20481
2317538,3363,34841
2302630,2212,21238
2300197,2024,
2247627,1135,15186
2292210,1437,16970
2301456,2034,20181
2310301,2568,28304
2316753,3049,34004
2314403,2867,33411
2317367,3049,34711
2298281,1937,18911
2313029,2836,30671
2317735,3377,35074
2254105,1141,15460
2192229,998,
2312249,2943,29971
2316613,3252,34065
2304228,2368,22692
2309967,2782,27869
2316211,3047,33556
2171880,985,
2298525,1969,
2313627,2867,31296
2305336,2368,23588
2290544,1321,16368
2250861,1125,15336
2294654,1592,
2291186,1347,16708
2306596,2286,24617
2304382,2349,22696
2305288,2409,23544
2314539,3061,31956
2317489,3114,34918
2310815,2815,28595
2313257,3036,30944
2308847,2673,26623
2304562,2422,22879
2304099,2386,22498
2295765,1733,
2306151,2536,24262
2307320,2543,25287
2308026,2688,25995
2290650,1328,
2307014,2589,25048
2311237,2557,29040
2294570,1671,
2295306,1637,
2311150,2878,28890
2293129,1513,
2314055,2866,34484
2293809,1596,
2300034,2057,
2294025,1601,17777
2300208,2094,
2304185,2269,22581
2309211,2672,
2294616,1689,
2312522,2533,30156
2296243,1762,
2294196,1630,
2305261,2485,
2296863,1753,18430
2297584,1905,
2304665,2388,
2239908,1099,15083
2298789,1937,
2305235,2432,23472
2313885,3104,31413
2290622,1317,16389
2287934,1299,
2307362,2609,25294
2185257,990,
2298357,1881,
2237662,1096,14890
2313387,3076,31041
2294774,1671,
2289920,1314,
2316187,3284,33440
2307287,2538,25318
2287189,1296,
2311613,2919,29401
2265984,1177,
2314576,3132,31859
2313435,2966,31027
2314249,3056,32049
2313515,3094,31135
2305088,2413,23350
2313220,3019,30906
2308756,2160,26626
2299702,2052,
2291692,1401,16875
2186369,1003,14154
2296727,1767,
2309178,2672,26960
2287009,1294,
2303271,2262,21785
2296399,1742,19486
2304576,2325,22924
2299498,1970,
2308266,2674,26581
2292229,1396,17017
2299687,2024,
2307250,2629,25251
2299133,1951,
2297560,1904,
2221168,1033,14416
2307393,2564,25369
2298447,1881,
2298760,1975,
2293345,1526,17562
2238026,1095,14950
2317965,3406,
2193132,1021,14190
2312849,2932,30513
2309994,2790,27830
2292348,1420,
2313441,2966,31054
2299723,2052,
2309279,2762,27081
2291184,1347,16706
2300417,2077,19310
2307500,2653,25455
2291759,1409,
2314259,3055,31597
2298422,1890,
2304299,2357,
2311046,2728,28895
2311411,2897,29132
2314715,3014,33212
2298424,1966,
2296245,1744,
2299220,2011,
2300966,2149,19659
2286117,1288,
2247805,1130,15208
2303388,2305,21898
2300554,2070,
2302429,2158,21084
2315903,3212,33225
2304900,2369,23210
2301309,2172,19997
2299434,2021,
2302914,2255,
2302931,2275,21507
2315748,3059,33562
2305305,2369,23565
2310348,2842,28120
2297601,1904,
2301682,2189,20387
2289973,1313,16349
2302439,2224,21055
2290158,1316,
2290166,1316,
2313502,3040,31107
2294014,1642,
2296714,1824,
2291663,1390,16892
2316934,3047,34275
2303543,2303,22707
2307413,2627,25397
2238289,1095,14967
2255993,1165,15511
2306086,2306,24284
2226394,1060,
2294609,1611,17949
2308823,2699,28071
2308305,2693,26129
2301557,2189,20371
2297224,1833,18553
2308552,2639,26357
2296226,1733,
2298838,1934,
2307369,2564,25362
2300118,2093,
2274312,1239,
2296655,1742,
2304786,2437,23067
2297741,1840,18939
2276941,1238,16033
2297611,1837,
2254736,1164,15462
2301412,2165,20299
2314124,3096,31490
2295924,1765,
2294334,1655,
2298622,1934,
2313596,3051,31206
2291340,1360,
2294596,1676,
2300638,2013,19203
2307203,2472,25213
2297495,1890,
2295216,1681,
2292515,1404,
2311395,2880,29211
2294763,1662,17988
2292852,1477,17295
2222228,1052,
2307425,2647,25434
2294642,1686,17959
2311366,2724,29234
2294445,1677,
2305574,2390,23756
2305468,2482,23704
2171306,983,
2293103,1469,17441
2302035,2208,21217
2313928,2866,31784
2304746,2405,22990
2303723,2341,22143
2314991,3136,32168
2295439,1727,
2293548,1552,
2303305,2291,21825
2314423,2867,33528
2312556,2983,30167
2301827,2027,20624
2310394,2846,28213
2294645,1696,
2309082,2732,27027
2298394,1040,
2306511,2423,24818
2304279,2369,22686
2296296,1796,
2292218,1443,
2315008,3136,32207
2316515,3240,33879
2304865,2432,23153
2220843,1049,14413
2307647,2649,25625
2296982,1842,
2179328,982,
2291944,1425,
2303375,2303,22699
2317313,3276,34776
2299577,1970,
2290815,1335,
2301091,2147,19796
2294392,1623,
2314025,2866,33513
2299096,2003,
2269613,1197,15694
2294493,1624,
2303899,2362,22292
2296660,1733,
2310926,2846,28738
2297606,1908,
2293804,1595,
2230758,1056,14643
2312162,2635,30100
2300999,2124,19716
2307280,2629,25279
2297947,1932,
2297284,1857,
2278566,1268,
2266477,1179,
2301005,2124,19736
2296150,1765,
2277168,1242,16023
2301691,2188,20398
2309374,2771,27222
2291471,1367,
2312429,2979,30979
2307887,2687,25831
2300583,2020,
2310082,2830,27910
2305743,2513,23940
2313933,2866,31993
2311093,2729,28878
2302628,2241,21245
2303183,2248,21731
2312225,2928,29915
2297486,1896,
2301440,2034,20173
2297966,1890,
2292719,1469,17215
2294680,1689,
2293191,1519,
2315313,3014,33213
2307729,2655,25663
2310478,2766,28298
2315148,3211,32370
2315312,3014,32890
2313453,2967,31034
2304323,2387,22644
2308640,2553,26929
2241784,1105,15104
2293590,1544,
2203214,1035,
2291708,1402,
2298893,1934,
2301121,2124,19873
2300310,2107,
2295418,1714,
2310711,2828,28494
2296937,1707,18444
2313716,3088,31267
2308720,2638,26558
2287421,1298,
2312096,2909,
2295593,1749,18324
2311756,2931,29533
2294352,1655,
2304202,2324,
2301758,2193,20556
2291971,1424,
2308914,2638,26794
2315586,3212,32826
2306783,2495,24912
2314661,3145,31926
2298124,1763,18803
2293712,1578,
2295134,1662,18038
2313285,3002,31006
2305590,2369,23851
2313925,2866,31761
2227920,1037,
2294744,1699,
2315498,3049,32825
2314288,3129,32716
2293030,1498,
2300973,2119,
2265725,1176,
2302177,2208,21229
2316403,3049,33709
2311437,2722,29232
2303061,2284,21623
2302490,2235,21110
2305499,2494,24593
2314921,3157,32165
2312311,2928,30011
2307843,2670,25783
2313913,2684,31688
2291339,1359,
2299932,2075,
2301054,2071,19767
2310996,2862,28752
2251703,1154,
2294683,1668,
2300068,2091,
2290737,1317,16419
2294437,1658,
2304326,2384,22621
2288618,1303,
2265630,1176,
2293672,1563,17665
2296993,1681,
2304510,2349,23002
2246169,1123,
2293391,1526,17592
2313650,2934,31556
2294001,1640,
2246563,1127,
2317320,3228,34730
2304462,2379,22790
2305394,2390,23625
2302829,2270,21413
2316021,3257,33314
2238264,1094,15049
2308535,2553,26372
2302616,2232,
2314177,3098,31559
2278926,1257,16109
2306178,2497,24293
2317203,3323,34602
2305446,2482,23658
2297219,1833,18555
2300708,2141,
2314112,3118,31472
2315893,3242,33180
2302979,2135,21554
2294346,1623,
2293852,1625,
2302968,2262,21556
2299905,2078,
2293709,1570,
2301987,2204,20745
2303329,2299,21840
2308805,2699,27083
2303622,2329,22056
2291643,1389,16904
2298944,1993,
2317444,3292,34807
2296481,1767,
2309332,2746,27151
2290185,1316,
2238075,1095,14959
2219075,1049,14389
2295487,1671,
2294056,1602,
2291683,1401,16879
2313839,2867,31796
2315548,3048,33221
2313235,3063,
2305653,2368,23904
2315800,3047,33127
2268861,1191,
2299693,2024,
2307662,2649,25637
2296854,1789,
2299524,2035,
2290683,1332,16404
2316190,3047,33498
2241609,1108,
2307397,2564,25372
2304605,2419,22928
2304262,2324,
2188626,990,
2278577,1268,
2317551,3377,34889
2317840,3283,35277
2299986,2081,
2315035,3046,32361
2316207,3296,33460
2315929,3254,33249
2305678,2495,23921
2302063,2099,20778
2304984,2411,23281
2298737,1982,
2294474,1679,17919
2315209,3199,32397
2294126,1622,
2317887,3381,35201
2315292,3223,32676
2292951,1470,17387
2263506,1156,15552
2298105,1943,
2298121,1763,18800
2296901,1768,
2294064,1646,
2299395,1934,
2291054,1317,16587
2249886,1147,15300
2307125,2610,25123
2314941,3194,32145
2295870,1742,19378
2303797,2360,
2308873,2733,26659
2186457,1008,
2298258,1890,
2293047,1503,
2309388,2732,27251
2310011,2790,27853
2300774,2140,
2256179,1156,
2299806,1959,20140
2296005,1778,
2317400,3358,34756
2256006,1165,15519
2305637,2368,23815
2317484,3114,34908
2316988,3325,34287
2310157,2686,27994
2315433,3219,32710
2304659,2425,22937
2293405,1530,
2293007,1497,
2317857,3402,35178
2306034,2529,24204
2290531,1321,16364
2280524,1257,
2296570,1789,
2293956,1623,
2310804,2728,28619
2279677,1266,
2301921,1979,20681
2287398,1040,
2294441,1678,
2238884,1087,
2307041,2596,25078
2242581,1083,15117
2296536,1789,
2316188,3047,33497
2310073,2825,
2310215,2835,28064
2296326,1794,
2312175,2964,29886
2310443,2807,28233
2310177,2818,27988
2313124,2879,30786
2302934,2255,
2301009,2124,19725
2315764,3059,33792
2292947,1470,
2293408,1531,
2213209,1041,
2198225,1013,
2273333,1218,15864
2305619,2386,23784
2313471,3065,31113
2303665,2329,22103
2292436,1457,
2310955,2843,28735
2309274,2765,27276
2309601,2789,27391
2293803,1595,
2312176,2964,29900
2311703,2908,29393
2316062,3228,33432
2312822,3006,30464
2316041,3282,
2313600,3051,31205
2299359,1959,
2294650,1671,
2193173,1021,14204
2314880,3150,32120
2314394,2867,32996
2301339,2172,20004
2314268,3129,31968
2314584,2973,31820
2277705,1257,16057
2315188,3198,32355
2316094,3060,33747
2291284,1356,
2306170,2476,24558
2313840,2867,31797
2237001,1083,14832
2305046,2368,23344
2308214,2673,26081
2316431,3250,33877
2300322,2111,
2294825,1705,
2191551,1013,14207
2309631,2675,27471
2299953,2083,
2300985,2155,19667
2291837,1396,16917
2305727,2508,23881
2291595,1373,16840
2302878,2232,
2295985,1761,
2235594,1083,
2166338,973,
2310911,2822,28683
2301820,2197,20597
2299525,1615,21062
2301607,2191,20408
2315968,3255,33280
2293869,1577,
2294817,1605,18006
2240126,1101,
2308935,2673,26966
2296725,1815,18408
2296760,1826,
2203574,1038,
2317121,3165,34577
2294333,1624,
2296886,1744,
2301676,2191,20483
2297752,1918,18676
2295931,1765,
2313007,2836,30652
2278219,1257,16099
2296980,1842,
2293757,1587,17711
2295893,1769,
2290985,1317,16560
2311510,2757,29242
2303805,2358,22203
2293674,1567,
2292683,1481,
2308349,2702,26347
2293169,1469,17477
2296425,1681,
2226041,1059,
2297373,1883,
2306894,2546,24881
2312582,2902,30204
2291100,1347,16693
2315106,3075,32314
2309297,2743,27097
2317819,3395,35222
2315685,3238,32942
2317459,3114,34871
2291599,1388,
2317595,3115,34968
2312030,2893,29881
2277814,1238,16071
2293510,1544,
2308237,2672,26096
2297934,1837,
2298798,1975,
2252147,1125,
2314141,3018,31538
2301605,2191,20433
2316890,3196,34202
2316213,3285,33502
2296822,1830,
2291680,1401,16887
2299419,2023,
2305683,2495,24023
2309752,2729,27655
2303043,2258,21616
2306515,2423,
2293120,1513,
2307791,2672,25705
2293204,1519,
2299857,2067,
2299785,2051,
2289897,1314,
2294477,1676,
2304371,2398,23408
2301975,2204,20719
2304054,2241,22408
2308538,2553,26519
2275022,1242,15911
2297339,1876,
2297079,1845,
2307160,2619,25116
2309796,2753,27643
2304968,2451,23225
2317312,3276,34723
2315937,3060,33340
2297691,1917,
2293773,1590,17689
2307071,2608,
2303652,2331,22081
2296451,1614,18365
2290861,1329,
2299128,2006,19702
2186479,1003,14161
2295873,1742,19381
2291791,1412,
2306650,2546,24687
2313324,3073,30966
2295287,1722,
2304952,2411,23244
2291317,1355,16733
2303389,2062,21902
2303265,1690,21808
2302517,1954,21173
2307917,2672,25853
2299965,2082,
2309670,2675,27513
2290669,1331,
2303746,2314,22177
2297751,1900,18708
2309916,2815,27732
2295860,1738,
2300882,2100,19594
2294488,1629,17918
2308461,2702,26382
2297234,1833,18558
2294769,1698,
2312028,2893,29880
2237712,1096,14912
2292647,1480,17181
2294470,1679,17878
2302674,2232,
2301971,2199,20713
2311255,2872,28971
2255108,1156,
2271195,1175,15763
2296561,1607,18392
2306437,2548,24488
2311934,2945,29636
2297159,1808,18522
2315378,3212,
2297687,1837,
2301042,2147,19750
2275744,1245,15938
2306728,2583,24719
2294935,1610,18092
2316001,3255,33300
2301453,2180,
2302719,2187,21332
2305861,2521,24010
2242786,1108,
2304547,2402,22898
2296285,1673,
2303927,2366,22332
2292990,1503,
2306373,2480,24639
2298992,1976,
2302694,2223,21307
2304305,2349,22678
2313626,2867,31297
2300260,2020,
2278652,1269,
2295665,1733,
2292024,1430,
2291495,1370,
2302345,2226,21006
2250864,1125,15338
2309463,2782,27297
2248954,1125,15256
2296576,1789,
2293364,1526,17585
2304549,2402,22894
2267646,1181,
2314196,3018,
2293886,1624,17762
2291119,1345,16631
2295986,1742,19397
2311901,2721,29897
2306446,2504,24517
2304736,2397,23009
2291559,1381,
2309890,2810,27740
2313950,2866,32549
2277026,1242,16022
2306768,2495,24878
2298153,1947,
2315977,3255,33284
2305391,2390,23624
2298284,1937,18914
2278937,1271,16146
2298294,1950,
2307477,2652,25420
2291135,1345,16662
2304254,2350,22591
2294251,1657,17823
2317902,3356,35237
2303263,2176,21783
2291755,1402,
2297600,1905,
2295153,1662,
2310581,2843,28379
2292730,1470,17229
2302003,2208,21184
2310092,2639,27931
2315999,3255,33295
2310693,2844,28521
2310076,2831,27902
2292270,1396,17062
2304100,2386,
2277895,1242,16086
2310436,2705,28223
2308819,2699,28078
2312345,2880,30057
2302485,2235,21107
2311982,2962,29699
2239491,1098,15090
2310161,2825,27978
2303093,2262,21655
2310262,2813,28069
2222987,1041,
2308849,2639,26616
2293678,1563,17668
2306209,2340,24339
2310465,2830,28272
2313523,3044,31117
2306029,2452,24217
2309291,2743,27094
2301166,2036,19828
2295883,1773,
2303072,2135,21649
2310621,2813,28397
2314528,3061,31789
2297497,1896,
2294381,1577,
2305251,2409,23531
2313060,3002,30733
2306785,2495,24936
2310506,2766,28316
2308089,2638,26059
2313973,2866,32842
2300394,2113,19275
2309584,2675,27440
2246055,1123,
2292388,1420,
2305584,2369,23807
2305359,2311,23683
2194172,1009,
2305451,2482,
2299431,2025,
2271197,1175,15782
2303669,2303,22712
2296520,1814,18385
2299869,2066,
2296044,1781,
2306826,2596,25001
2187416,1009,
2313206,3013,
2315427,3231,32685
2292638,1420,
2297446,1878,
2296082,1765,
2312629,2880,30241
2315382,3104,32646
2299236,1040,
2314074,3076,31498
2314835,3134,32817
2304881,2386,23194
2302535,2242,21146
2309364,2731,27169
2246678,1128,15145
2279785,1257,16195
2297556,1903,
2303501,2321,
2305818,2517,23963
2292843,1480,17307
2306722,2533,24751
2311224,2557,29008
2293512,1544,
2312688,2977,30364
2262229,1171,
2301165,2036,19826
2290680,1331,
2299749,2024,
2308551,2553,26725
2316939,3047,34277
2293520,1544,
2312165,2635,30128
2310641,2830,28407
2309157,2639,27047
2299796,2058,
2307949,2685,25869
2304493,2351,22814
2298060,1890,
2312611,2879,30230
2292599,1428,17133
2309926,2711,27762
2313292,3071,30946
2316697,3251,34056
2294750,1671,
2310426,2766,28254
2312784,2879,30446
2309227,2755,27068
2309669,2675,27520
2296420,1789,
2253529,1160,
2296020,1733,
2315367,3230,32702
2312763,2897,30402
2293126,1513,
2244527,1108,
2294171,1654,
2315420,3231,32683
2316360,3047,33909
2244516,1108,
2227904,1033,14558
2315454,2935,32981
2293765,1590,17685
2301789,2196,20593
2291290,1356,
2314543,3157,31757
2307290,2538,25321
2273873,1237,
2316384,3059,33878
2301857,2177,20638
2314750,3179,32104
2314776,3180,32036
2294807,1699,
2295143,1696,
2292101,1433,
2290888,1332,16499
2308584,2717,26413
2306279,2495,24941
2306185,2340,24275
2303986,2368,22398
2291180,1345,16685
2293759,1589,
2303126,2287,
2307838,2659,25775
2300587,2129,
2304666,2388,22977
2311705,2908,29394
2313645,2867,31386
2305441,2482,23642
2301466,2168,
2291891,1419,
2301628,2191,20444
2303114,2284,21668
2294599,1646,
2304280,2369,22688
2315052,3208,32528
2316581,3190,34081
2304684,2403,22956
2213757,1037,14343
2301960,2202,20756
2306598,2562,24638
2317199,3049,34544
2291255,1351,16761
2297372,1870,
2298785,1934,
2295474,1733,
2246113,1123,
2290658,1330,
2311871,2721,29769
2303413,2291,21918
2316878,3049,34143
2308332,2672,
2307541,2471,25510
2280318,1218,16240
2303897,2361,22288
2313005,3024,30687
2195615,1025,14238
2310764,2828,28510
2296702,1744,
2301874,2137,20656
2236273,1088,
2248497,1125,
2315562,3212,32761
2297235,1833,18559
2294253,1624,
2219101,1037,14388
2293812,1597,
2301859,2027,20646
2295200,1702,18055
2309478,2781,27316
2307695,2673,25611
2298961,1617,19106
2295186,1712,
2312360,2720,30323
2303147,2109,21696
2309101,2672,26948
2298439,1890,
2291789,1389,
2303325,2302,21844
2312931,2879,30605
2313108,2879,
2316646,3276,33940
2312958,2880,30588
2233158,1056,14697
2316559,3049,33894
2299933,2081,
2309367,2770,27194
2313097,2836,30748
2312942,2981,30561
2317186,3272,34553
2317316,3322,
2298629,1975,
2307851,2673,25772
2292952,1470,17368
2252924,1156,
2296340,1744,
2300983,2157,19713
2309262,2683,27188
2237721,1096,14915
2308195,2673,26037
2305922,2388,24073
2291862,1396,16928
2293353,1526,17569
2300675,2124,19225
2295012,1710,18135
2306635,2575,24668
2294135,1622,17794
2306159,2476,24248
2307306,2633,25562
2295483,1606,18274
2303985,2368,22401
2296218,1794,
2313745,3109,31335
2298901,1934,
2291367,1324,
2249756,1141,15281
2249837,1147,15284
2235042,1083,14762
2306787,2495,24946
2309921,2766,27765
2310835,2830,28598
