Name,Country,ID
KOPCAPbl,Russia,3129
Immunity,Australia,846
TheLegendOf,Mongolia,8240
Alpha Sydney,Australia,6642
Delinquent Habits,Greece,6105
YoungThugs,Kyrgyzstan,7164
maCto,Sweden,2190
upskirt.cum,Denmark,1349
lifetec,Denmark,1944
MadKings,Peru,8557
New Arise,Colombia,8144
Crystal.DD,Sweden,2338
TC,Sweden,5245
3DMAX,Germany,4901
LoaThE,Sweden,8494
Bohica,Sweden,1871
Liechtenstein,Other,1504
E-stars,Belgium,1656
technica,Denmark,1584
GoodfellaZ,Germany,5723
punchLine,France,4464
TEAM46,Russia,5336
All-Star Tiger,Other,6393
nOu,Estonia,2567
27,Russia,2467
Acid Reign,United States,551
don&apos;t be so cool,Iceland,7443
Millennium,United Arab Emirates,3648
NONsens3,Poland,5361
Mighty44,Russia,7283
sickteam,Denmark,8082
Esport-Eu,France,1822
ffw,Lithuania,757
Western EU,Other,180
Hadouken,Colombia,8011
ESG!,Sweden,5679
MAXXPOWER ,Russia,6654
NO SIR!,Denmark,5449
team mates,Denmark,1590
VALDE,Bosnia and Herzegovina,3738
HLO.Gävle,Sweden,6913
Corvidae,Australia,6922
TOTOH,Brazil,7629
zX9,Sweden,5280
Fyrerkongerne,Denmark,811
Plantronics,Sweden,6842
Legends,Vietnam,4435
mystiC,Germany,3846
HellGaming,Romania,1752
iBUYPOWER,United States,5231
1NFECTED,Russia,2858
imperiet,Sweden,4200
13eyes,Russia,3661
WhyNotDude,Denmark,4696
easyteam,Poland,785
Killswitch,Norway,1747
Never.Die,Spain,1754
STRATO bY,Other,1245
DTC,Denmark,2774
EF,China,7943
Wolfpack,Brazil,7851
Fenomenal Jugadores,Denmark,630
HSBG fe,Bulgaria,3045
PhantomsOnline,Serbia,3683
eBettle,Poland,6245
Red Panda,Denmark,6729
Barely Positive,United States,6256
Maverick,Ukraine,1535
SkyRiders,Czech Republic,376
snake,Ukraine,2892
SK,Brazil,6137
GameOver,United States,239
FACEIT Staff,United Kingdom,6139
wcyd,Norway,5440
wAv,France,3472
BiG MiSTAKE,United States,5087
wyd,Denmark,321
FM eSports,United Kingdom,5743
Burn,Russia,3745
EMD,Finland,7643
Georgia,Yugoslavia,745
Acapella,Norway,8425
Blue,Finland,4419
ICSU,Sweden,3126
Andorra,Andorra,5066
M0N$t3rTruck$,Sweden,7731
role-model,Germany,1299
Dynasty,United States,6424
Da-MiGhtY,Germany,4276
Team-Chemistry,Denmark,698
FrostFritt,Sweden,2373
yeswecan,Poland,3618
E!,Sweden,2455
EHOME.SP,China,8344
coketA,Spain,3083
Disco,Serbia,4943
Fragsport,Sweden,978
neurotics,Belgium,1666
Beastly,Pakistan,8451
Off-Mode Black,Poland,8103
ricecows,Denmark,4297
SPILpriser,Denmark,2306
Cursive,Finland,4934
Gatekeepers,United States,8296
Team Delta,Poland,1332
mix.ru2,Russia,2850
IGWT,Sweden,2294
Orange,Malaysia,5013
HastaLaVista,Denmark,4502
DogDown,France,7858
CHUPAS,Sweden,8184
wckymooode,Sweden,8257
Penguin,Taiwan,6354
exceL,United Kingdom,6113
ESS,Serbia,3682
Portugal fe,Portugal,2934
Madvision,Portugal,3048
no_rhythm,Denmark,6075
Dockers,Russia,4635
x4team,Russia,162
Nasty female,Brazil,1797
Mo Chuisle!,Denmark,1211
mTm,Spain,3021
MMM,Finland,5963
DollarHouse,Sweden,6726
Nem Viu,Brazil,8031
Alcohol and Bitches,United Kingdom,4793
Damn-It,Portugal,5132
Silver Style,China,5784
Spirit of Amiga,Denmark,166
nEvermore,Denmark,107
Team8,Europe,6201
Project9,Denmark,4706
Extensive fe,France,4116
cno|skire,Netherlands,1076
Darayu Delta Squad,Indonesia,8204
Serbia,Serbia,5111
KA3Hb,Ukraine,2616
unreality,Romania,2382
Xunwu Teamwork,Thailand,8061
Frankfurt 69ers,Germany,63
Samurai,United States,8519
Victoria,Russia,3128
BONHAM.net,United Kingdom,5812
team-xippy,United Kingdom,1215
PUGGODS,Lithuania,7916
Thailand,Thailand,6304
afterlife,Estonia,1455
GFX,Brazil,5823
Not Today,Peru,7317
IEMKT,United States,7570
SIBWAY,Russia,6196
KNSHEC,Sweden,1879
Recursive,France,5261
KAMUFLAGE,Poland,4172
Catalunya,Spain,2308
Power Gaming,Finland,981
Aperture,South Africa,6294
Superheroes,Hungary,6890
Karnal,Malaysia,3651
The company,Denmark,340
Legendbots,Sweden,5485
Bad Monkey,Sweden,5519
Carrapitos,Portugal,5948
Evitas,Poland,8101
Fortheboyz,Denmark,4820
50$,United Kingdom,5393
Speeder,Japan,1786
Dexterity,Denmark,1487
edepol,Romania,3386
Nexioz-Gaming,Denmark,1462
NWK,Serbia,3958
4Kings,United Kingdom,3221
XgamerS,Taiwan,2641
AMNESIA,Poland,5283
Hybrid,Malaysia,412
Comeback,Russia,5966
deny,Sweden,1874
PUMPERNE,Denmark,5459
MONARCHS,Germany,6028
Qulity,CIS,7198
covak,Denmark,1988
Off-Mode Red,Poland,8338
Supremacy,Australia,7128
Fun4Game,Russia,5188
AGT,Brazil,6268
Omtalad,Sweden,5262
Holte Vinlager,Denmark,3554
BOOM,Indonesia,7733
chivalry,Denmark,622
DatZit,Canada,7413
K1CK|lifter,Portugal,1061
GiantsKilling,Spain,4389
BiP,Denmark,4886
Fraternitas,Czech Republic,4573
sens,Sweden,2194
JMDaiM2GaME,India,7393
Liquid,Sri Lanka,2025
Dynasty,Argentina,6630
Red Instinct,France,6368
AGENT,Norway,5053
Starfactory,China,7525
Camel Riders,Jordan,6589
Ultimo,Belarus,1812
Stavfle ,Sweden,1974
kinetic,Norway,2658
Wdest,Spain,2608
Forcebuy,Denmark,7732
Bonghit,Sweden,1274
RT,Ukraine,2891
Turmoil,United States,537
Color,United States,230
Blacksouls,Spain,1693
gms,Montenegro,3424
HAVOK,Other,904
Eastern Wizards,Denmark,5420
mySyndiCaT female,Germany,2696
uNLimited-Potential,United States,6974
Nebrec,Czech Republic,2218
GS.GIGATRON,Serbia,3949
Royal Dragons,Russia,6958
VHCN,Denmark,5456
Space Soldiers,Turkey,5929
Turk,Turkey,59
Viva Algeria,Algeria,6586
SFTO,Germany,171
aimface,Bosnia and Herzegovina,4285
Kittens with Mittens,United States,889
DAYLIGHT,Germany,5881
Team 46,Russia,4233
glassysky,Thailand,7363
#Nord-Gamers,Denmark,789
m0o,United Kingdom,5364
TimeToShine,Sweden,2352
lejk ,Sweden,4299
The Scrimmers,United States,6525
Night of Killers,Chile,8093
ESEA East All-Star,United States,2773
N1,Venezuela,1787
NoFX,Denmark,2683
Xilence,Germany,1398
Sypher,Belgium,3273
Evolution,Belarus,5946
JSG,China,6513
NFK,Bosnia and Herzegovina,3613
xtreme-liberty,Denmark,704
cM,Denmark,1015
satoshi tajiri,Sweden,1627
XANTARES,Turkey,6937
ex-Area51,United States,2407
Ukraine,Ukraine,485
Guatemala,Guatemala,7096
Nostalgie,Europe,4742
Divine,Russia,5018
Suck Brick Kids,United States,6427
Titan,France,5284
Veneera,Latvia,7947
Will2win,United States,7854
DarkIT,Denmark,336
Fragster,Germany,3391
Soltec,Finland,1761
seAzon,Sweden,1101
#FREEIBP,Sweden,7952
Pathless,Europe,7433
Unknown,Other,2042
Sydkusten,Sweden,654
Kairi,Spain,2094
votc,Singapore,4438
lamb of god,China,5534
Skaði,Iceland,6180
2G,Denmark,1493
Desire 2 Excel,United States,557
MoralezZ,Ukraine,3095
Norway fe,Norway,8472
Windigo,Bulgaria,8513
Mistral fe,France,5206
AmazingOnline,United States,3972
Devour,United States,8168
XSPELL,Sweden,4852
The Lucky 5,Malaysia,4342
Back 2 Back,United States,2411
weTake,United States,3069
Ks-gaming,Sweden,5567
WaterDogs,Italy,7980
Galatics,Portugal,6491
Legends,Vietnam,5255
Bespredel,Sweden,2985
eliteDanes,Denmark,2434
n!faculty,Germany,176
zE-,Denmark,1993
IHAVEADREAM,Portugal,6494
Hadelan,Norway,3410
GUTS,Australia,7065
fnoL,Russia,3435
Episode #20,Europe,5277
(Q),Denmark,341
ex-Outlaws,Bulgaria,8347
Hardknocks,Brazil,7240
wRa,Russia,2678
mystery,Australia,5612
Aftermath,Norway,2886
Santos.DeX,Brazil,6617
Big BLue,Japan,5179
TheInvictus,Hong Kong,8176
alphamale,Denmark,1479
Celerias,Sweden,1912
auRa,Australia,5682
MJAOMODE,Sweden,5021
Överklassen,Sweden,2994
renameme,Other,7330
chosen,Sweden,5976
skyd dem,Denmark,1187
MeMyself&amp;I,France,7009
JUTIRILLAA,Finland,4916
INFIERNO,Mexico,2477
Loverboys,Denmark,4701
despised,United States,1241
Round 9,Sweden,1907
vimo,Denmark,1239
netfrag,Sweden,4016
Mercenaries,Indonesia,6885
Old Hunters,Chile,7665
CeX,United Kingdom,6297
Infernals,Sweden,2045
Lions,Norway,1600
Revival,Denmark,6448
LEGO,France,8412
Grimalkin,United States,6818
AR8,Russia,6746
H2PL,Sweden,1571
Beefeater,Spain,1026
Unity,Denmark,7058
Threats,Vietnam,6598
WomenRevolt,Russia,2807
GOTIME,Russia,5289
soulcrew,Ukraine,2464
Blacklist,Tunisia,6646
b1,Ukraine,2896
iwku,Sweden,1560
FTW.Evo,Portugal,6411
F7,Australia,7133
Long Live Democracy,Hong Kong,6775
Lautrer Buwe,Germany,1307
FLÆK!,Norway,5759
Rasta.Mix,United Kingdom,5389
vLF.AMD,Chile,2476
melty,France,6073
ledsenkanelbull,Sweden,1609
Slovakia,Slovakia,278
Spain fe,Spain,2958
Semprone,Sweden,3323
famou$,United States,553
Voodoo Gaming,Poland,3315
mouseSpaz,United States,4645
oKK,Sweden,3696
ESEA All-Stars #1,Other,5285
Sacralis,Norway,1750
trace,Denmark,1996
iGamerz,France,2247
ryssfemman,Sweden,1698
Sybaritic,Denmark,125
KeepTalking,Denmark,2709
Online Mix Ftw,United Arab Emirates,7994
Groovy,Colombia,6538
LORD$NEVERDIE,Norway,5499
Dilemma,Sweden,2204
#team-typical,Denmark,1472
inGame,Russia,3437
stylize,Denmark,653
TLG,Serbia,3950
Agaming,Denmark,708
bivaetitak,Russia,8463
GAMEFORCE.nu,Denmark,3541
Evident Victory,Spain,6546
2tonsbly!,Denmark,614
ownage,United States,5670
Fact Revolution,Norway,8078
DownSide,Sweden,1534
LaVidaLoca!,Poland,7593
ex-oXmoze,France,592
One Way To Win,Denmark,4834
HOMESENT,Sweden,7473
G3,Spain,2394
TNTeam,Denmark,2152
TEAMtoBEAT,United States,5562
confis,Norway,2462
NA Talent,North America,6234
fnatic Academy,Sweden,7169
redirect,Denmark,132
Handface,Ukraine,6549
WRTT,Sweden,4761
KaBuM.TD,Brazil,5822
Party Daddlers,Germany,5090
District 7,Canada,8049
teamrosa,Sweden,1095
West Side,Turkey,4113
Kings fe,Australia,8553
Beyond.Maple,Thailand,8262
Eclipse,United States,6987
Armata,Canada,5463
Bouncer4You.Gaming,Germany,362
drinkpizza!,Egypt,6951
Without Warning,Bulgaria,8582
Clan-Mystik,France,4948
uPro Legends,Russia,3860
RatsOfTheYear,Finland,5824
WolveS,Germany,3407
Green Berets,United States,241
Leader-1 Red,United States,6436
GJP,Ukraine,3098
Keymotion,Argentina,8123
Ha MaSSe,Russia,7472
Coast,United States,6377
dAT,Ukraine,5593
Spelarena.no,Norway,2047
Reason CS:S,Czech Republic,2812
GetFight,Russia,5036
levita,Sweden,1837
KILLERFISH,Germany,3789
DRUCKWELLE,Germany,4687
myRevenge.hu,Hungary,3924
707,Australia,7597
Sørby Black,Denmark,7769
Cloud9,United States,5753
Madplay,Sweden,2625
Belgium fe,Belgium,2941
Evolution,Ukraine,6249
lanpangarna,Sweden,2986
incredible,Sweden,1406
DEMONIO,Brazil,6769
Iskall,Sweden,1573
Skillmatics,Portugal,2921
Crossed,Norway,312
IGG,Romania,5082
sCa|y4sin,Germany,1062
PerilousRAGE,United Kingdom,5876
NiP 2005,Sweden,5081
Mahameru,Indonesia,6777
onFire ,Denmark,2863
Coast,United States,6321
HardWay,Russia,2855
ROG adreN,United States,7536
HS PÅ LAGER,Denmark,8286
Clan Less Plus,Czech Republic,3207
summa.gg,Spain,6362
WMTF,Turkey,6102
cMar,United Kingdom,4162
Convention,Norway,848
Natus Vincere,CIS,4608
NewbStars,Netherlands,3925
BULLZEYE,Romania,3830
Outbreak,Spain,5708
B.O.O.T-d[S],Singapore,7567
crucio,Sweden,858
7D,Russia,2854
INETOZORDY,Poland,3786
Mask Off,United States,7879
Elipse|,Denmark,1212
smokes,Denmark,2718
OxYburn,France,5198
Notabene,Denmark,2416
Wind,Other,2622
eSport-Engine,Europe,5520
Samhall,Sweden,7237
dodge my bullet,Sweden,2155
theOver,Europe,4027
atrc,Sweden,4776
Moldova,Moldova,5080
da4ce,Sweden,834
Crashers,Brazil,6788
NesHow fe,Spain,2829
Lassur,Denmark,1009
Brutality,India,6352
oLa,Lithuania,643
EMP,China,7479
YamatO,Bulgaria,3794
exec,Belgium,3467
team [],Denmark,3245
PewPewX,Hong Kong,7117
Noble Honor,United States,6121
unknowns,Denmark,4771
SlowVirus,Czech Republic,5164
teamshitface,Other,584
uNinjas,Portugal,5024
aimteam,Ukraine,2898
mbushed,Belgium,1665
GoldenGlory,Brazil,1414
Gameworld,Sweden,3189
Azerbaijan,Azerbaijan,6277
nSydia ,France,3450
Kingdom,United States,6973
Global Sanction,Australia,7134
Almogverus,Finland,8071
Invictus,China,7966
calibre,Finland,3370
TBH-e,Switzerland,1329
gmeX,Norway,98
VOHIN,Sweden,5186
adrenalin,Sweden,4029
ArLine,Kazakhstan,2618
Storm,Uzbekistan,2320
Adroit,Australia,7468
Elixir,China,8126
Vega Squadron,Russia,6094
Exait,Argentina,6003
croveNt,Finland,3180
webSPELL,France,4449
Clan Poland,Poland,4540
ThirdSense,United States,8037
APCGT,Turkey,184
LPA,Brazil,8024
Netland,Greece,7437
GTZ,Portugal,3599
unexpected,France,4504
Warcasm,Europe,5409
We Ride Ponies,United States,5861
WF,Sweden,3707
Kindred,Canada,2598
Kissinmintu,Finland,5209
Snatch,Russia,3431
Parallax,New Zealand,516
2nice,Denmark,700
Budapest Corvini,Hungary,7836
FrenchWave,France,5400
whiMp,Denmark,2000
protryk,Denmark,3346
Crucial Connexion,Canada,4669
Nosferatu,Denmark,330
Crowns,Sweden,7168
Clutch,Norway,2885
myvirgins fe,Poland,2801
gotGame,Netherlands,3936
evilnine,Estonia,4236
Operation Kino,Brazil,7302
miMo,Sweden,6761
FireUP,New Zealand,7292
Dexterity,Brazil,5951
U-BOT,Russia,6060
Ti-eSports,Hong Kong,4100
Bulgaria,Bulgaria,54
i can see you,Sweden,368
vkegn,Sweden,2243
Montenegro,Montenegro,530
f3rr4ri,Germany,7407
3H,Australia,4786
BTY,United States,6288
Lions,Pakistan,201
Hallelujah,Russia,2673
Wacked heros,Denmark,319
Chile,Chile,6210
escape,Sweden,3325
Yellow,Finland,4479
Lanboken,Sweden,1039
prestij,Russia,4633
TyLoo,China,2063
DEC?,Spain,2605
fnatic.f0rest,Sweden,2061
Revolte,Hungary,6495
qTp,Israel,4018
Exgaming,Kazakhstan,5985
Firat,Sweden,1100
crisis,Norway,28
ikarus,Korea,8203
ePride,Denmark,146
Babos,Germany,5345
Madzone,Sweden,3378
TamuluS,Korea,6487
SY&amp;b,Sweden,4542
D4L,Denmark,2714
BYE,World,926
AT FINEST,Austria,7159
Mobility-Gaming,United States,4752
defeaters,Czech Republic,185
UPS,Denmark,4849
Norrlands Special Edition,Sweden,1926
fRAK!,France,3869
XCN Gaming,Singapore,502
malanoche,Sweden,4164
SecretStory,Netherlands,3477
hadokeN,Germany,3872
Dejavue,Denmark,4626
DvlsDomain,Sweden,8379
teamKR,Germany,3397
TankPauk,Belarus,8406
BuyKey,France,4416
bb-boys,Spain,2277
Games Academy,Brazil,6334
ex-iBUYPOWER,United States,5975
Langes Lærlinge,Denmark,5458
FSK,Germany,1300
ex-Morior Invictus,United States,8523
Planetkey fe,Denmark,6878
Kalashnikov 47,Sweden,7062
Drei,Norway,767
xqR,Singapore,6339
devotion,Denmark,3105
fu.sk,Slovakia,875
Nordisch,Germany,1769
Mojawi,France,1943
haxiere,Poland,5363
Server-Forge,Denmark,4831
vistinkerpalan,Denmark,4111
Game Agents,Serbia,5219
Frigid,United States,8152
sys7em,Greece,2572
Phatfish,United States,546
MYM|REAL,Norway,1070
aceit,Sweden,1423
RESISTANCE,Serbia,7497
sprd.immune,Denmark,114
me yom araka,Slovenia,8289
Company,Denmark,307
DestructionBox,United States,3978
thejoint,Sweden,2364
HSHC,Germany,7903
TKGDGS,France,3890
eXplicit,Denmark,3545
EPG Academy,Russia,8509
From Hell,Sweden,1163
myDGB.net,Slovakia,4556
arcticMonkeys,Estonia,4239
peonyghost,China,5799
Deathyard,Sweden,2069
Modelos Latinos,Brazil,3150
Cotokos,Brazil,8023
CSGOCasino.net,United Kingdom,6260
Lagunak,Spain,3761
YOUR OWN MIRCALE,China,6515
Team_Immunity ,Argentina,2027
PewPew-Armada,South Africa,6564
counterzone,Sweden,2604
wtm,Spain,1895
DarkSide,United States,4226
Pansy Hippo Allianz,Denmark,5511
ALLIN,Russia,5489
CAP,Denmark,1169
csc.Arena fe,Ukraine,2805
denied,Russia,5490
MoB,United States,1784
new.vF,Serbia,3957
ggbb,Sweden,1892
Freaks4U Staff,Germany,6147
mmko,Estonia,1089
RickRolld,Sweden,2240
ze mighty,Sweden,851
C5,Jordan,4098
MeetYourMom,Sweden,2245
Tennessee Titans,Germany,2427
Cover Your Six!,Norway,2291
FiNEST,Finland,4571
Selected,Montenegro,2016
Majestics,Denmark,1012
xPerience,Spain,5924
ATW,Sweden,1575
EA,South Africa,189
Ben&apos;s Anime Team,United States,7612
NOXXE,Ukraine,8368
Mad Dogz,Serbia,4138
The Thracians,Europe,4032
Vexed,France,6375
Kebabalpint,Norway,3416
Awakening,United States,4670
42N,Belarus,5376
Reason fe,Russia,7082
666,Sweden,2180
CSGO.one,Europe,6460
MnM,United Kingdom,5958
MIXEMS,France,5734
Svennebanan,Sweden,2377
teamKR,Germany,4939
iNTENTO,Sweden,1935
undercontrol,Serbia,3534
Nu Pogodi,Mongolia,8552
noXia,Croatia,2539
deadly!,Denmark,684
try.it,Brazil,4323
laidback!,Sweden,3265
Playland,Sweden,1973
Imperium Gamers,Poland,4990
rowdy,Denmark,3254
3xTeam 	,Brazil,3689
Gatekeepers,Norway,7454
Selfless fe,United States,7417
faberi Bellatores,Czech Republic,1334
Eclipse,China,7892
viSio.dei,Denmark,2592
CMAX.gg,Norway,2571
K1nGz,France,3476
LPDC,France,6719
Potato Streamers,United States,6711
psihoaktiv,Serbia,8288
HRG,Moldova,3887
Visual,Denmark,3558
MbI MuKC,Ukraine,8437
DarkPassage,Turkey,500
iNETKRiGARE,Sweden,2241
Croatia,Croatia,289
VeryGames CS:GO,France,4349
DeNova,Latvia,4977
predicted,Sweden,1810
PhoeniX,Kazakhstan,2785
vit-A-min,Belarus,2732
SiZ,Korea,3797
emax,Russia,521
REVOLTZ,Brazil,256
Orange,Malaysia,4346
subtLe,Canada,7217
BOB,Hungary,3504
NAMELESS.mix,France,4676
4frags,Spain,2255
A4B,Sweden,4089
paistit,Finland,4636
CSB,Russia,3668
stfd,Sweden,2209
Mild,United States,6712
SAILORS,Finland,5646
POV.wp,United States,3167
FFI,United States,7659
2Good,Denmark,802
A-Gaming,Ukraine,5577
decerto,United Kingdom,3991
anytime,Sweden,3037
Aquintra ,Sweden,2289
Pipel,Finland,8074
MARVO,Czech Republic,8524
redsky,United Kingdom,1223
PGS female,Poland,1676
eclipse,Latvia,743
iBANDIDO$!,France,3475
NorthernGrade,Portugal,4254
Synergy,Norway,731
XPG,Sweden,864
stYle,Hungary,3190
Renegades,Australia,6211
Ah euro!,Spain,5189
Made in Austria,Austria,491
EU Talent,Europe,6233
[aalon],Finland,2457
FA,Norway,3284
Antwerp Aces,Belgium,5397
8bit,Estonia,6698
einheit,Spain,4933
Carbon6,Norway,7745
Tagless,Tunisia,420
Epsilon fe,France,6085
Bearson,Slovakia,4979
Flipside Pugs,Colombia,8098
FAT5,Sweden,1917
Name,Turkey,905
myGame,Sweden,1107
expert fe,Germany,7418
Excello.pt,Portugal,487
teamsvart,Sweden,1891
orgless,Sweden,4480
spray&apos;n&apos;pray,Ukraine,7264
Jesus Christ,United Kingdom,5940
Party Astronauts,United States,8038
GamesRCheap,United States,8158
hard&apos;N&apos;play,Ukraine,6317
youknowme,Sweden,2640
Vesuvius,Russia,6921
team j1n,United States,1983
Focus,Argentina,7322
BiB,Denmark,1490
CTYA,United States,8147
KiD,Australia,8140
exP!,Brazil,2512
skozi,Croatia,2487
Ethnic Radicals,United Kingdom,4792
RAGEPLAY,United Kingdom,5738
Dark Sided,Australia,7212
Lockdown,Sweden,1979
Facinerosos,Spain,5706
macivity,France,2048
logiX CS:S,Germany,4157
Karont3,Europe,4327
SPRAYDOWN,Poland,3495
iDTIC-Gaming,Sweden,1526
cadiaN,Denmark,6928
Santality,Denmark,2705
TzatzikiKlubben,Sweden,6497
Norway,Norway,5203
Punto.cl,Chile,1789
AG.taba.ru,Russia,2390
Cannabis Group,Ukraine,2919
Evermore,Denmark,291
ONEGODLIKE,Thailand,7365
5Peaks,Philippines,7056
aimbat!,Sweden,1104
Chillstar,Sweden,1860
Enso,Russia,6213
mousesports CS:S,United Kingdom,4153
Lunatic-hai,Korea,418
Intex,Pakistan,7257
More Than Players,Morocco,413
Adaptation,Denmark,8342
Heavystompers,Uruguay,7204
PRiME,Denmark,4443
Sunde,Denmark,1225
Preparation,Sweden,6724
Team A,Europe,2594
novacancy,Colombia,1147
NiceShot,Denmark,7361
inethero,Sweden,977
Valkyries fe,Portugal,2831
Prospects,Sweden,4446
FONA,Denmark,6079
Speed of light,Norway,738
TBEB,Ukraine,5846
TKA,Austria,3202
ALTERVISION,Germany,3881
LTW,Malaysia,4343
RENAMEME,Sweden,6903
LAN DODGERS,Ukraine,5474
mix,Russia,5683
Invited,Canada,6039
SDI,Venezuela,1798
OverFuzioN,Portugal,4253
LeviAthaN,Korea,6605
FRENETiX,Serbia,4144
twentyone,Sweden,3306
FTW.G2A,Portugal,6492
KPI,Spain,7339
United Gaming,Germany,2131
izquierdo pico,Sweden,8534
TR,Turkey,4112
SoA|Arcadion,Denmark,1138
Bovines,Singapore,4629
Romania,Romania,5105
i-DX,Pakistan,3215
ROG Luke,Taiwan,7541
D!gital M1nd,Russia,6655
nervon,Denmark,1234
Talon,Taiwan,8210
eXilio,Poland,4170
ngrasnikoveja,Denmark,2417
Dream,Russia,8339
aTw,Tunisia,6954
ASES,Spain,4472
WhoCares,Europe,7922
Snake,Denmark,4838
Influx Nordic,Denmark,6844
Beacon,United States,7961
Villain League,China,5782
CANADA,Canada,7290
GRUBASy,Poland,8067
ElSeñor,Finland,5990
InetGamer,France,5436
x6tence,Spain,4468
Team UK,Europe,7890
Dogmen,United States,6572
Cph Chiefs,Denmark,2584
nln.ru,Russia,4231
Ulti,Malaysia,7343
VIP,Mongolia,7360
LowLandLions,Belgium,4579
INSOMNIA,France,4454
haschpsykos,Sweden,8007
Victor Pedersen,Denmark,8358
MYM]noLa,Norway,1082
Virtual eXperience Online,Sweden,20
LFAO,United States,8378
logiX,Germany,4500
EZskins.com,United Kingdom,6155
Blue,United States,8150
eEriness.cz,Czech Republic,4133
Total Disaster,Sweden,1923
Catch-Gamer,Norway,93
peepo,Other,583
Moneytor,Denmark,1902
Endless Insp,Switzerland,366
niceguys,Netherlands,5663
dans Ta yeule,United States,7860
FORGE,Serbia,3719
Mousetrap,Ukraine,3894
HKTP,Hong Kong,6884
skonGy,Norway,768
NLN|Xeinz_8},Russia,1123
